customerID,tenure,TenureBand,Contract,PaymentMethod,MonthlyCharges,ServiceCount,TechSupport,OnlineSecurity,InternetService,SelectedModel,ChurnProbability,RiskLevel,ObservedRiskFactors,Sprint2RiskLevel,RiskCategoryChanged
7216-EWTRS,1,0-12 months,Month-to-month,Electronic check,100.8,5,No,No,Fiber optic,Random Forest,0.966296994746174,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4831-EOBFE,29,25-48 months,Month-to-month,Credit card (automatic),94.65,4,No,Yes,Fiber optic,Random Forest,0.6509422625720986,High,Month-to-month contract; No technical support; Above-median monthly charge,Medium,True
1452-KIOVK,22,13-24 months,Month-to-month,Credit card (automatic),89.1,4,No,No,Fiber optic,Random Forest,0.6507900288833718,High,Month-to-month contract; No technical support; No online security,High,False
7562-UXTPG,13,13-24 months,Month-to-month,Mailed check,70.15,1,No,No,Fiber optic,Random Forest,0.6507341619850605,High,Month-to-month contract; No technical support; No online security,High,False
4430-UZIPO,3,0-12 months,Month-to-month,Mailed check,36.85,2,Yes,No,DSL,Random Forest,0.6498902852715895,High,Month-to-month contract; Short customer tenure; No online security,High,False
6198-RTPMF,17,13-24 months,Month-to-month,Electronic check,92.6,4,No,No,Fiber optic,Random Forest,0.6497434233348539,High,Month-to-month contract; No technical support; No online security,High,False
5590-YRFJT,20,13-24 months,Month-to-month,Electronic check,24.45,0,No,No,DSL,Random Forest,0.649179504789045,High,Month-to-month contract; No technical support; No online security,High,False
7963-GQRMY,3,0-12 months,Month-to-month,Mailed check,44.3,1,No,No,DSL,Random Forest,0.6488996976135307,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
3164-AALRN,5,0-12 months,One year,Mailed check,70.0,4,No,No,DSL,Random Forest,0.6487695433838686,High,Short customer tenure; No technical support; No online security,High,False
1391-UBDAR,11,0-12 months,Month-to-month,Electronic check,72.9,2,No,No,Fiber optic,Random Forest,0.648145754696046,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5028-HTLJB,1,0-12 months,Month-to-month,Mailed check,20.05,1,No internet service,No internet service,No,Random Forest,0.6474327110224927,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
5948-UJZLF,2,0-12 months,Month-to-month,Mailed check,49.25,2,No,No,DSL,Random Forest,0.6474192149385714,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
5394-SVGJV,37,25-48 months,Month-to-month,Bank transfer (automatic),98.8,5,Yes,No,Fiber optic,Random Forest,0.6470015235068995,High,Month-to-month contract; No online security; Above-median monthly charge,Medium,True
8805-JNRAZ,2,0-12 months,Month-to-month,Mailed check,49.2,2,No,No,DSL,Random Forest,0.6465848610308846,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
8490-BXHEO,18,13-24 months,Month-to-month,Credit card (automatic),80.55,3,No,No,Fiber optic,Random Forest,0.6465831435143333,High,Month-to-month contract; No technical support; No online security,High,False
7743-EXURX,8,0-12 months,Month-to-month,Electronic check,51.05,2,No,No,DSL,Random Forest,0.646525900165071,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6313-GIDIT,53,Above 48 months,Month-to-month,Electronic check,54.45,4,No,No,DSL,Random Forest,0.6460806463286186,High,Month-to-month contract; No technical support; No online security,High,False
8327-LZKAS,43,25-48 months,One year,Electronic check,107.55,6,Yes,No,Fiber optic,Random Forest,0.6459976712833554,High,No online security; Electronic check payment; Above-median monthly charge,Medium,True
1307-ATKGB,24,13-24 months,Month-to-month,Electronic check,89.55,4,No,No,Fiber optic,Random Forest,0.6454541368884663,High,Month-to-month contract; No technical support; No online security,High,False
0411-EZJZE,3,0-12 months,Month-to-month,Electronic check,60.25,3,No,No,DSL,Random Forest,0.6452834699860103,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5271-DBYSJ,11,0-12 months,Month-to-month,Credit card (automatic),79.15,2,No,No,Fiber optic,Random Forest,0.6452398367779658,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5129-JLPIS,25,25-48 months,Month-to-month,Electronic check,105.5,6,Yes,Yes,Fiber optic,Random Forest,0.6446089112096732,High,Month-to-month contract; Electronic check payment; Above-median monthly charge,High,False
6817-WTYHE,2,0-12 months,Month-to-month,Bank transfer (automatic),44.9,1,No,No,DSL,Random Forest,0.6443969369424883,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
9620-ENEJV,6,0-12 months,Month-to-month,Credit card (automatic),70.55,1,No,No,Fiber optic,Random Forest,0.6443374336135896,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2460-NGXBJ,11,0-12 months,Month-to-month,Credit card (automatic),75.2,2,No,No,Fiber optic,Random Forest,0.643447328709973,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6834-NXDCA,13,13-24 months,Month-to-month,Electronic check,23.9,0,No,No,DSL,Random Forest,0.6429651541325356,High,Month-to-month contract; No technical support; No online security,High,False
1384-RCUXW,16,13-24 months,Month-to-month,Mailed check,80.55,3,No,No,Fiber optic,Random Forest,0.6429291491513796,High,Month-to-month contract; No technical support; No online security,High,False
2037-SGXHH,38,25-48 months,Month-to-month,Electronic check,94.65,5,No,No,Fiber optic,Random Forest,0.6427150124117679,High,Month-to-month contract; No technical support; No online security,High,False
7240-FQLHE,18,13-24 months,Month-to-month,Bank transfer (automatic),99.75,5,Yes,No,Fiber optic,Random Forest,0.6425318804959553,High,Month-to-month contract; No online security; Above-median monthly charge,High,False
4238-JSSWH,35,25-48 months,Month-to-month,Bank transfer (automatic),102.05,5,No,No,Fiber optic,Random Forest,0.6425161125514962,High,Month-to-month contract; No technical support; No online security,High,False
3132-TVFDZ,57,Above 48 months,Month-to-month,Electronic check,44.85,2,No,No,DSL,Random Forest,0.6424387683637344,High,Month-to-month contract; No technical support; No online security,High,False
7579-OOPEC,2,0-12 months,Month-to-month,Credit card (automatic),50.15,2,No,No,DSL,Random Forest,0.6423441340880348,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1730-ZMAME,32,25-48 months,Month-to-month,Electronic check,79.5,2,No,No,Fiber optic,Random Forest,0.6422352416808792,High,Month-to-month contract; No technical support; No online security,High,False
9206-GVPEQ,13,13-24 months,Month-to-month,Electronic check,54.45,4,Yes,Yes,DSL,Random Forest,0.642028868641339,High,Month-to-month contract; Electronic check payment,High,False
6982-UQZLY,1,0-12 months,Month-to-month,Mailed check,20.85,1,No internet service,No internet service,No,Random Forest,0.6419601041230937,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
5813-UECBU,33,25-48 months,Month-to-month,Credit card (automatic),83.85,4,No,No,Fiber optic,Random Forest,0.6417023855097285,High,Month-to-month contract; No technical support; No online security,High,False
4658-HCOHW,21,13-24 months,Month-to-month,Electronic check,102.8,6,Yes,No,Fiber optic,Random Forest,0.641193373172143,High,Month-to-month contract; No online security; Electronic check payment,High,False
0587-DMGBH,8,0-12 months,Month-to-month,Electronic check,49.85,2,No,Yes,DSL,Random Forest,0.6411932718081104,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
5536-SLHPM,55,Above 48 months,Month-to-month,Electronic check,77.75,3,No,No,Fiber optic,Random Forest,0.6411703248847613,High,Month-to-month contract; No technical support; No online security,High,False
7547-EKNFS,42,25-48 months,Month-to-month,Bank transfer (automatic),95.25,5,No,No,Fiber optic,Random Forest,0.6410758051563286,High,Month-to-month contract; No technical support; No online security,High,False
6961-VCPMC,46,25-48 months,Month-to-month,Electronic check,80.4,2,No,No,Fiber optic,Random Forest,0.6404325535731581,High,Month-to-month contract; No technical support; No online security,High,False
4523-WXCEF,59,Above 48 months,Month-to-month,Electronic check,101.1,5,No,No,Fiber optic,Random Forest,0.6403406188043225,High,Month-to-month contract; No technical support; No online security,High,False
3904-UKFRE,4,0-12 months,Month-to-month,Electronic check,80.1,3,No,Yes,Fiber optic,Random Forest,0.6402670219768762,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9661-ACXBS,42,25-48 months,Month-to-month,Electronic check,105.2,6,No,Yes,Fiber optic,Random Forest,0.640236054129386,High,Month-to-month contract; No technical support; Electronic check payment,High,False
2309-OSFEU,10,0-12 months,Month-to-month,Mailed check,33.9,1,No,No,DSL,Random Forest,0.6397779639663987,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9512-UIBFX,18,13-24 months,Month-to-month,Mailed check,95.15,4,No,No,Fiber optic,Random Forest,0.6387835468756756,High,Month-to-month contract; No technical support; No online security,High,False
0793-TWELN,4,0-12 months,Month-to-month,Electronic check,80.15,3,No,Yes,Fiber optic,Random Forest,0.6386554849788584,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2657-ALMWY,26,25-48 months,Month-to-month,Electronic check,84.95,3,No,No,Fiber optic,Random Forest,0.6386528855004205,High,Month-to-month contract; No technical support; No online security,High,False
0311-QYWSS,6,0-12 months,Month-to-month,Electronic check,49.45,2,No,Yes,DSL,Random Forest,0.6385269760000394,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7396-VJUZB,4,0-12 months,Month-to-month,Mailed check,45.25,1,No,No,DSL,Random Forest,0.6384150922243171,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
2474-BRUCM,40,25-48 months,Month-to-month,Electronic check,101.85,5,No,Yes,Fiber optic,Random Forest,0.6382550251501,High,Month-to-month contract; No technical support; Electronic check payment,High,False
1251-STYSZ,4,0-12 months,Month-to-month,Electronic check,80.25,3,No,Yes,Fiber optic,Random Forest,0.6376526116504434,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8640-SDGKB,4,0-12 months,Month-to-month,Electronic check,74.4,5,Yes,No,DSL,Random Forest,0.6375909974908993,High,Month-to-month contract; Short customer tenure; No online security,High,False
2538-OIMXF,1,0-12 months,Month-to-month,Mailed check,24.7,0,No,No,DSL,Random Forest,0.6374974723023434,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5461-QKNTN,43,25-48 months,Month-to-month,Electronic check,94.3,5,Yes,No,Fiber optic,Random Forest,0.6373296634612861,High,Month-to-month contract; No online security; Electronic check payment,High,False
2038-LLMLM,48,25-48 months,Month-to-month,Electronic check,103.85,6,Yes,No,Fiber optic,Random Forest,0.6371859511235991,High,Month-to-month contract; No online security; Electronic check payment,High,False
6537-QLGEX,16,13-24 months,Month-to-month,Electronic check,38.9,2,No,Yes,DSL,Random Forest,0.6371839031612291,High,Month-to-month contract; No technical support; Electronic check payment,High,False
1644-IRKSF,33,25-48 months,One year,Electronic check,93.8,4,No,No,Fiber optic,Random Forest,0.6367698110022239,High,No technical support; No online security; Electronic check payment,Medium,True
0430-IHCDJ,15,13-24 months,Month-to-month,Electronic check,49.0,2,No,No,DSL,Random Forest,0.636679666208853,High,Month-to-month contract; No technical support; No online security,High,False
5351-QESIO,1,0-12 months,Month-to-month,Mailed check,24.2,0,No,No,DSL,Random Forest,0.6366293672366978,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8614-VGMMV,15,13-24 months,Month-to-month,Electronic check,49.1,2,No,No,DSL,Random Forest,0.6364507489302244,High,Month-to-month contract; No technical support; No online security,High,False
4818-DRBQT,29,25-48 months,Month-to-month,Bank transfer (automatic),80.15,3,No,No,Fiber optic,Random Forest,0.6362411931596885,High,Month-to-month contract; No technical support; No online security,High,False
3748-FVMZZ,4,0-12 months,Month-to-month,Electronic check,40.05,2,Yes,No,DSL,Random Forest,0.6360502174774755,High,Month-to-month contract; Short customer tenure; No online security,High,False
2697-NQBPF,34,25-48 months,Month-to-month,Electronic check,105.35,6,Yes,No,Fiber optic,Random Forest,0.6357697112429441,High,Month-to-month contract; No online security; Electronic check payment,High,False
9572-WUKSB,3,0-12 months,Month-to-month,Electronic check,29.9,1,Yes,No,DSL,Random Forest,0.6355885706353042,High,Month-to-month contract; Short customer tenure; No online security,High,False
9962-BFPDU,1,0-12 months,Month-to-month,Mailed check,20.05,1,No internet service,No internet service,No,Random Forest,0.6355436882257771,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
9732-KPKBW,1,0-12 months,Month-to-month,Electronic check,53.95,3,Yes,Yes,DSL,Random Forest,0.6351954938488471,High,Month-to-month contract; Short customer tenure; Electronic check payment,High,False
9272-LSVYH,10,0-12 months,Month-to-month,Mailed check,70.15,1,No,No,Fiber optic,Random Forest,0.6351576629812411,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5294-DMSFH,29,25-48 months,Month-to-month,Credit card (automatic),87.8,3,No,No,Fiber optic,Random Forest,0.6351117807719553,High,Month-to-month contract; No technical support; No online security,High,False
0265-PSUAE,16,13-24 months,Month-to-month,Bank transfer (automatic),100.7,5,No,Yes,Fiber optic,Random Forest,0.6349422152866173,High,Month-to-month contract; No technical support; Above-median monthly charge,Medium,True
6907-FLBER,1,0-12 months,Month-to-month,Electronic check,54.3,3,No,No,DSL,Random Forest,0.6349221783667128,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5208-HFSBT,2,0-12 months,Month-to-month,Credit card (automatic),55.05,3,Yes,No,DSL,Random Forest,0.6344897833884835,High,Month-to-month contract; Short customer tenure; No online security,Medium,True
9174-FKWZE,1,0-12 months,Month-to-month,Electronic check,19.45,1,No internet service,No internet service,No,Random Forest,0.6343315500431271,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5895-QSXOD,9,0-12 months,Month-to-month,Mailed check,70.05,1,No,No,Fiber optic,Random Forest,0.6343202162446268,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9112-WSNPU,35,25-48 months,Month-to-month,Electronic check,70.55,1,No,No,Fiber optic,Random Forest,0.6342484391278794,High,Month-to-month contract; No technical support; No online security,Medium,True
8757-TFHHJ,1,0-12 months,Month-to-month,Credit card (automatic),49.8,2,No,Yes,DSL,Random Forest,0.634134121350313,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
0682-USIXD,21,13-24 months,Month-to-month,Electronic check,86.05,3,Yes,No,Fiber optic,Random Forest,0.6339222015568723,High,Month-to-month contract; No online security; Electronic check payment,High,False
0701-RFGFI,49,Above 48 months,Month-to-month,Bank transfer (automatic),95.4,4,No,No,Fiber optic,Random Forest,0.6338717518057259,High,Month-to-month contract; No technical support; No online security,High,False
0899-LIIBW,34,25-48 months,Month-to-month,Electronic check,100.85,5,No,No,Fiber optic,Random Forest,0.6335697849854399,High,Month-to-month contract; No technical support; No online security,High,False
9365-SRSZE,27,25-48 months,Month-to-month,Electronic check,70.55,1,No,No,Fiber optic,Random Forest,0.6334761200670944,High,Month-to-month contract; No technical support; No online security,High,False
2683-BPJSO,29,25-48 months,Month-to-month,Electronic check,84.45,4,No,Yes,Fiber optic,Random Forest,0.6332507960142053,High,Month-to-month contract; No technical support; Electronic check payment,High,False
1622-HSHSF,1,0-12 months,Month-to-month,Mailed check,19.55,1,No internet service,No internet service,No,Random Forest,0.6331562929858053,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
6599-SFQVE,6,0-12 months,Month-to-month,Electronic check,55.0,2,No,No,DSL,Random Forest,0.6330887099503764,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8566-YPRGL,1,0-12 months,Month-to-month,Mailed check,19.5,1,No internet service,No internet service,No,Random Forest,0.6323746266545072,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
5906-BFOZT,1,0-12 months,Month-to-month,Mailed check,19.5,1,No internet service,No internet service,No,Random Forest,0.6323746266545072,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
7878-JGDKK,4,0-12 months,Month-to-month,Mailed check,44.55,1,No,No,DSL,Random Forest,0.6323580965014495,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
0093-EXYQL,40,25-48 months,Month-to-month,Electronic check,91.55,3,No,No,Fiber optic,Random Forest,0.6322272399792284,High,Month-to-month contract; No technical support; No online security,High,False
4128-ETESU,47,25-48 months,Month-to-month,Electronic check,99.7,5,No,No,Fiber optic,Random Forest,0.6317733255624747,High,Month-to-month contract; No technical support; No online security,High,False
6173-GOLSU,67,Above 48 months,Month-to-month,Credit card (automatic),94.65,4,No,No,Fiber optic,Random Forest,0.6316943037041953,High,Month-to-month contract; No technical support; No online security,High,False
9445-SZLCH,36,25-48 months,Month-to-month,Bank transfer (automatic),97.35,5,No,No,Fiber optic,Random Forest,0.6316297623224718,High,Month-to-month contract; No technical support; No online security,Medium,True
8685-WHQPW,22,13-24 months,Month-to-month,Bank transfer (automatic),74.4,2,No,No,Fiber optic,Random Forest,0.6314606389047808,High,Month-to-month contract; No technical support; No online security,High,False
8155-IBNHG,24,13-24 months,Month-to-month,Credit card (automatic),75.4,2,No,No,Fiber optic,Random Forest,0.631299779530159,High,Month-to-month contract; No technical support; No online security,High,False
4183-WCSEP,31,25-48 months,Month-to-month,Electronic check,78.45,3,Yes,No,Fiber optic,Random Forest,0.6310396027905094,High,Month-to-month contract; No online security; Electronic check payment,Medium,True
8384-FZBJK,57,Above 48 months,Month-to-month,Electronic check,100.6,5,No,No,Fiber optic,Random Forest,0.6307216884839586,High,Month-to-month contract; No technical support; No online security,High,False
2869-ADAWR,45,25-48 months,Month-to-month,Credit card (automatic),89.3,4,No,No,Fiber optic,Random Forest,0.6306526698049122,High,Month-to-month contract; No technical support; No online security,Medium,True
7794-JASDG,1,0-12 months,Month-to-month,Mailed check,50.75,2,No,Yes,DSL,Random Forest,0.6304794011849492,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
6888-SBYAI,1,0-12 months,Month-to-month,Mailed check,50.7,2,No,Yes,DSL,Random Forest,0.6304794011849492,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
5922-ABDVO,19,13-24 months,Month-to-month,Mailed check,89.65,4,No,No,Fiber optic,Random Forest,0.6303176800520998,High,Month-to-month contract; No technical support; No online security,High,False
0771-WLCLA,16,13-24 months,Month-to-month,Electronic check,112.95,7,Yes,Yes,Fiber optic,Random Forest,0.6302509760700499,High,Month-to-month contract; Electronic check payment; Above-median monthly charge,High,False
3943-KDREE,26,25-48 months,Month-to-month,Bank transfer (automatic),74.95,2,No,No,Fiber optic,Random Forest,0.6301053463210099,High,Month-to-month contract; No technical support; No online security,High,False
4840-ORQXB,56,Above 48 months,Month-to-month,Electronic check,104.75,6,No,No,Fiber optic,Random Forest,0.6300456913365721,High,Month-to-month contract; No technical support; No online security,High,False
2523-EWWZL,27,25-48 months,Month-to-month,Electronic check,76.1,2,No,No,Fiber optic,Random Forest,0.6294359777579231,High,Month-to-month contract; No technical support; No online security,High,False
2476-YGEFM,29,25-48 months,Month-to-month,Credit card (automatic),76.0,2,No,No,Fiber optic,Random Forest,0.6293000870825781,High,Month-to-month contract; No technical support; No online security,High,False
9629-NHXFW,1,0-12 months,Month-to-month,Mailed check,19.4,1,No internet service,No internet service,No,Random Forest,0.6291529582350099,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
4958-GZWIY,7,0-12 months,Month-to-month,Electronic check,48.7,2,No,No,DSL,Random Forest,0.629094242252558,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7758-XKCBS,15,13-24 months,Month-to-month,Electronic check,29.7,1,Yes,No,DSL,Random Forest,0.6287598895952735,High,Month-to-month contract; No online security; Electronic check payment,Medium,True
5099-BAILX,43,25-48 months,Month-to-month,Bank transfer (automatic),110.75,7,Yes,No,Fiber optic,Random Forest,0.6287134314711641,High,Month-to-month contract; No online security; Above-median monthly charge,Medium,True
1934-SJVJK,1,0-12 months,Month-to-month,Mailed check,20.15,1,No internet service,No internet service,No,Random Forest,0.6286006515989675,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
8974-OVACP,1,0-12 months,Month-to-month,Mailed check,20.15,1,No internet service,No internet service,No,Random Forest,0.6286006515989675,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
1066-JKSGK,1,0-12 months,Month-to-month,Mailed check,20.15,1,No internet service,No internet service,No,Random Forest,0.6286006515989675,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
4547-LYTDD,16,13-24 months,Month-to-month,Electronic check,72.65,2,No,No,Fiber optic,Random Forest,0.6284203180041182,High,Month-to-month contract; No technical support; No online security,High,False
5453-AXEPF,17,13-24 months,Month-to-month,Bank transfer (automatic),80.5,3,No,No,Fiber optic,Random Forest,0.6284168996387168,High,Month-to-month contract; No technical support; No online security,High,False
4143-HHPMK,52,Above 48 months,Month-to-month,Electronic check,85.35,3,No,No,Fiber optic,Random Forest,0.6283706807028211,High,Month-to-month contract; No technical support; No online security,High,False
1112-CUNAO,15,13-24 months,Month-to-month,Electronic check,89.85,4,No,No,Fiber optic,Random Forest,0.6280105570401938,High,Month-to-month contract; No technical support; No online security,High,False
6362-QHAFM,42,25-48 months,One year,Electronic check,108.3,6,Yes,No,Fiber optic,Random Forest,0.6279612307354434,High,No online security; Electronic check payment; Above-median monthly charge,Medium,True
5295-PCJOO,4,0-12 months,Month-to-month,Electronic check,49.4,2,No,Yes,DSL,Random Forest,0.6276251894034875,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
4255-DDUOU,1,0-12 months,Month-to-month,Mailed check,20.5,1,No internet service,No internet service,No,Random Forest,0.6274695001357743,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
3956-MGXOG,28,25-48 months,Month-to-month,Electronic check,80.6,2,No,No,Fiber optic,Random Forest,0.6273928384341962,High,Month-to-month contract; No technical support; No online security,High,False
3148-BLQJT,1,0-12 months,Month-to-month,Mailed check,20.1,1,No internet service,No internet service,No,Random Forest,0.6270874601496299,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
8718-PTMEZ,13,13-24 months,Month-to-month,Electronic check,31.05,1,No,No,DSL,Random Forest,0.6270218229534213,High,Month-to-month contract; No technical support; No online security,High,False
3771-PZOBW,20,13-24 months,Month-to-month,Credit card (automatic),90.7,4,No,No,Fiber optic,Random Forest,0.6268758565391607,High,Month-to-month contract; No technical support; No online security,High,False
5141-ZUVBH,9,0-12 months,Month-to-month,Bank transfer (automatic),93.0,5,Yes,Yes,Fiber optic,Random Forest,0.62685781782689,High,Month-to-month contract; Short customer tenure; Above-median monthly charge,High,False
7901-HXJVA,14,13-24 months,Month-to-month,Electronic check,76.45,2,No,No,Fiber optic,Random Forest,0.626850679508737,High,Month-to-month contract; No technical support; No online security,High,False
9819-FBNSV,37,25-48 months,Month-to-month,Bank transfer (automatic),72.25,1,No,No,Fiber optic,Random Forest,0.6268198413984843,High,Month-to-month contract; No technical support; No online security,Medium,True
7072-MBHEV,11,0-12 months,Month-to-month,Credit card (automatic),78.1,3,No,No,Fiber optic,Random Forest,0.6266301181450359,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3500-RMZLT,15,13-24 months,Month-to-month,Mailed check,96.3,5,Yes,Yes,Fiber optic,Random Forest,0.6264526001625095,High,Month-to-month contract; Above-median monthly charge; Fiber optic service segment,High,False
0310-MVLET,61,Above 48 months,Month-to-month,Electronic check,99.15,5,No,No,Fiber optic,Random Forest,0.6264510684742679,High,Month-to-month contract; No technical support; No online security,High,False
4067-HLYQI,33,25-48 months,Month-to-month,Bank transfer (automatic),70.4,1,No,No,Fiber optic,Random Forest,0.6264465370749688,High,Month-to-month contract; No technical support; No online security,Medium,True
0599-XNYDO,20,13-24 months,Month-to-month,Bank transfer (automatic),69.8,1,No,No,Fiber optic,Random Forest,0.6262658809335115,High,Month-to-month contract; No technical support; No online security,High,False
4625-EWPTF,8,0-12 months,Month-to-month,Electronic check,30.45,1,No,Yes,DSL,Random Forest,0.6262270493296304,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4716-HHKQH,20,13-24 months,Month-to-month,Electronic check,107.05,6,Yes,No,Fiber optic,Random Forest,0.6261963956093637,High,Month-to-month contract; No online security; Electronic check payment,High,False
7730-IUTDZ,43,25-48 months,Month-to-month,Electronic check,75.2,2,No,Yes,Fiber optic,Random Forest,0.6258346215135651,High,Month-to-month contract; No technical support; Electronic check payment,Medium,True
7434-SHXLS,1,0-12 months,Month-to-month,Mailed check,20.9,1,No internet service,No internet service,No,Random Forest,0.62575022138862,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
0426-TIRNE,1,0-12 months,Month-to-month,Mailed check,20.9,1,No internet service,No internet service,No,Random Forest,0.62575022138862,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
7243-LCGGZ,1,0-12 months,Month-to-month,Mailed check,20.9,1,No internet service,No internet service,No,Random Forest,0.62575022138862,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
9526-JAWYF,26,25-48 months,Month-to-month,Electronic check,89.8,4,No,No,Fiber optic,Random Forest,0.625406676347612,High,Month-to-month contract; No technical support; No online security,High,False
4760-XOHVN,1,0-12 months,Month-to-month,Mailed check,19.45,1,No internet service,No internet service,No,Random Forest,0.625383649278212,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
4360-PNRQB,18,13-24 months,Month-to-month,Bank transfer (automatic),75.6,2,No,No,Fiber optic,Random Forest,0.6251558290858097,High,Month-to-month contract; No technical support; No online security,High,False
3866-MDTUB,2,0-12 months,Month-to-month,Electronic check,70.75,4,No,Yes,DSL,Random Forest,0.6244623466362803,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8267-ZNYVZ,33,25-48 months,One year,Electronic check,103.75,6,Yes,Yes,Fiber optic,Random Forest,0.6244255691863853,High,Electronic check payment; Above-median monthly charge; Fiber optic service segment,Medium,True
5215-LNLDJ,7,0-12 months,Month-to-month,Electronic check,24.7,0,No,No,DSL,Random Forest,0.624306805154993,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8993-IZEUX,7,0-12 months,Month-to-month,Bank transfer (automatic),69.15,1,No,No,Fiber optic,Random Forest,0.623949258175811,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3803-KMQFW,1,0-12 months,Month-to-month,Mailed check,20.55,1,No internet service,No internet service,No,Random Forest,0.6238948126408405,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
1236-WFCDV,14,13-24 months,Month-to-month,Credit card (automatic),90.45,3,No,No,Fiber optic,Random Forest,0.6235807960754068,High,Month-to-month contract; No technical support; No online security,High,False
2081-KJSQF,1,0-12 months,Month-to-month,Mailed check,20.25,1,No internet service,No internet service,No,Random Forest,0.6234694806435123,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
2876-VBBBL,1,0-12 months,Month-to-month,Mailed check,20.25,1,No internet service,No internet service,No,Random Forest,0.6234694806435123,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
0670-KDOMA,1,0-12 months,Month-to-month,Mailed check,20.25,1,No internet service,No internet service,No,Random Forest,0.6234694806435123,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
3656-TKRVZ,3,0-12 months,Month-to-month,Electronic check,55.35,3,No,Yes,DSL,Random Forest,0.623339940841533,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
3088-LHEFH,11,0-12 months,Month-to-month,Bank transfer (automatic),79.0,3,No,Yes,Fiber optic,Random Forest,0.6232315097287003,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4628-CTTLA,57,Above 48 months,Month-to-month,Electronic check,39.3,2,No,No,DSL,Random Forest,0.6230312546699894,High,Month-to-month contract; No technical support; No online security,Medium,True
4828-FAZPK,16,13-24 months,Month-to-month,Credit card (automatic),79.95,3,No,No,Fiber optic,Random Forest,0.6229738877604163,High,Month-to-month contract; No technical support; No online security,High,False
9948-YPTDG,38,25-48 months,Month-to-month,Electronic check,79.45,3,No,Yes,Fiber optic,Random Forest,0.6225850422495124,High,Month-to-month contract; No technical support; Electronic check payment,Medium,True
7580-UGXNC,2,0-12 months,Month-to-month,Mailed check,54.85,3,No,Yes,DSL,Random Forest,0.6225429978454767,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
6128-AQBMT,41,25-48 months,Month-to-month,Electronic check,53.95,4,No,No,DSL,Random Forest,0.6224497982192356,High,Month-to-month contract; No technical support; No online security,High,False
